Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
657,5114115,rc95401,"2020-09-03 06:38:14",0.589,6,rc95401
658,5460404,"Vibhav Kulavmode","2020-09-14 08:22:51",0.589,10,vibhavkulavmode
659,5426960,"Kishore M","2020-09-14 14:43:09",0.589,3,reachkishore
660,5254003,PranavKompally,"2020-09-14 13:55:58",0.589,16,pkompally
661,5461819,nena,"2020-09-06 13:43:06",0.589,4,nena0undefined
662,5460783,"Victor #2","2020-09-15 19:17:16",0.589,29,victorchuf
663,5301561,"Luca Massaron","2020-09-05 22:53:14",0.589,1,lucamassaron
664,5173619,"Furuhata Kazuki","2020-09-15 04:02:27",0.589,3,furuhatakazuki
665,5400085,esaeki,"2020-09-15 13:06:56",0.589,9,esaeki
666,5421654,"Yusuf Engin Tetik","2020-09-15 20:24:28",0.589,13,yusufengintetik
667,5184583,Javu,"2020-09-13 11:32:32",0.589,6,x2x21x21x21
668,5159642,"Never_K_281210 ","2020-09-13 13:04:56",0.589,24,matrixneo
669,5354186,Ramil,"2020-09-07 17:00:13",0.589,2,ramil77
670,5451386,"Yudai Abe","2020-09-07 17:57:14",0.589,1,yudaiabe
671,5406699,"Ravi Prakash","2020-09-11 01:20:36",0.589,20,vsvrp1995
672,5478090,"Sanjay Arumugam Jaganmohan","2020-09-09 06:50:21",0.589,5,rinzlertron
673,5489597,"Amane Yoshiki","2020-09-09 04:09:32",0.589,3,amaneyoshiki
674,5391286,Charlie,"2020-09-12 17:43:03",0.589,16,"findcxtcom,liyutg"
675,5391300,Kohey,"2020-09-15 11:08:06",0.589,19,kshintani
676,5400863,Matsui_A,"2020-09-15 08:11:29",0.589,7,matsuia
677,5407101,podsyp,"2020-09-15 00:02:32",0.589,6,podsyp
678,5199375,"Kamal Jain","2020-09-15 04:03:48",0.589,3,kamaljain77
679,5294093,"Potentia 20","2020-09-15 09:49:04",0.589,2,"easonyixiangsun,guozhiqing,xinyuxi,yannanbai9072,yiyanzhai"
680,5486385,"Vlad Kostoglodoff","2020-09-15 14:18:52",0.589,6,vk00st
681,5125568,"Cedric Damien","2020-09-15 16:18:30",0.589,2,cedricdamien
682,5116084,birding,"2020-09-14 04:21:30",0.589,17,"pranshu29,soham1024"
683,5415472,"YaGana Sheriff-Hussaini","2020-09-15 22:42:23",0.589,44,sheriytm
684,5239878,[Deleted],"2020-09-04 08:40:05",0.589,37,del=a6f14243b4e9b1c5
685,5119179,MachineLP,"2020-09-09 06:47:24",0.589,10,machinelp
686,5166990,"David Warren","2020-09-15 10:44:05",0.589,16,ravy101
687,5119151,hamming_birds,"2020-09-15 15:02:36",0.589,34,"mofumofuchan,whitelily"
688,5119028,"Rajat Agarwal","2020-08-30 05:39:09",0.589,7,rajat94
689,5374358,"Gilang Ardya","2020-08-27 07:11:52",0.589,7,gilangardya
690,5462228,"All About Hype","2020-09-11 19:23:50",0.589,9,lemineml
691,5404020,XY=ABCD,"2020-08-19 13:30:05",0.589,4,xyabcd
692,5423591,"Zakaria Ennahhal","2020-08-23 12:23:45",0.589,1,zennahhal
693,5309755,"Jakub Hałun","2020-08-23 20:55:55",0.589,1,jakubhalun
694,5342363,kazuma8888,"2020-09-11 05:17:47",0.589,11,"kazuma8888,tigeruru"
695,5378106,"Abdur Rahim","2020-09-15 20:03:59",0.589,11,rahim3
696,5473075,delphi,"2020-09-15 22:24:36",0.588,4,"delphi,johnzdh,trotew"
697,5328481,musicbeer,"2020-08-03 02:02:42",0.588,2,sharksbeer
698,5141584,"Patrick Chan","2020-08-18 08:45:07",0.588,5,drpatrickchan
699,5140980,rauta,"2020-09-15 21:22:21",0.588,14,rautaki0127
700,5289278,Ko,"2020-08-29 04:43:49",0.588,12,bunshokoyano
701,5416018,天宇_tianyu,"2020-08-31 15:25:27",0.588,5,tianyu5
702,5417741,"Daria Ivakhnenko","2020-08-26 16:42:22",0.588,2,akselle
703,5492305,ImageU,"2020-09-14 23:20:34",0.588,11,imageu
704,5353591,miki,"2020-09-04 03:02:44",0.588,9,mikikasai
705,5333235,chun,"2020-09-15 10:38:50",0.588,9,chun1182
706,5382279,HoMin,"2020-08-21 09:38:15",0.588,11,hominlee
707,5144880,Neo,"2020-09-09 04:26:15",0.588,63,mlneo07
708,5259720,Cheesecake,"2020-09-11 00:11:04",0.588,9,"nasirkhalid24,yousif0,zhuofachen"
709,5347459,hidden,"2020-09-09 03:05:21",0.588,5,amaster
710,5422555,yama,"2020-09-15 21:48:08",0.588,20,lisosia
711,5182373,nabekazu,"2020-09-15 09:14:32",0.588,13,nabekasu
712,5317901,"Winds under our Wings","2020-09-15 20:58:05",0.588,58,"jainarindam,mekhdigakhramanian,mightyrains,prateekdhawalia"
713,5184549,K.Mitsuhiro,"2020-09-15 11:47:12",0.588,12,kmitsuhiro
714,5421029,Wenlu,"2020-09-08 20:47:29",0.588,10,ywenlu
715,5405806,"Tejas Kotha","2020-09-11 04:14:41",0.588,5,tejask98
716,5406828,"Sergey Zhitansky","2020-09-14 08:12:46",0.587,12,szhitansky
717,5133667,tretrausaigon,"2020-07-09 07:08:55",0.587,2,tretrausaigon
718,5223314,"Alexey C","2020-09-15 16:58:02",0.587,1,coldteapot273k
719,5458337,"Rolland Matthew","2020-09-09 00:36:56",0.587,9,rollandmatthew
720,5295937,"Egor Savkin","2020-08-25 07:59:03",0.587,5,syegor
721,5144465,[Deleted],"2020-09-15 03:01:25",0.587,16,del=4a3f4678be6a8292
722,5142101,CVxTz,"2020-07-15 17:06:01",0.587,9,CVxTz
723,5474271,chenjiamina,"2020-09-15 18:58:46",0.587,2,chenjiamina
724,5128952,makogarei,"2020-09-09 13:38:19",0.587,16,snakayama
725,5362006,kenta_kikuhi,"2020-08-22 01:47:56",0.587,9,kentakikuhi
726,5394213,codingslaves,"2020-09-02 07:42:47",0.587,2,"dbsrhksdnd,taylous"
727,5243782,Ilu,"2020-08-15 11:05:03",0.587,2,ilu000
728,5190930,ibuki,"2020-08-20 03:05:04",0.587,3,ibkuroyagi
729,5203444,tyler2,"2020-08-20 04:49:38",0.587,3,veryrobustperson
730,5118295,"Soonhwan Kwon","2020-08-20 17:05:40",0.587,5,soonhwankwon
731,5421044,ywlx,"2020-08-23 06:13:43",0.587,1,kennethli319
732,5422963,paarth,"2020-08-23 19:41:10",0.587,1,blank3030
733,5439980,"Yeonseok Jeong","2020-08-27 10:31:59",0.587,2,yeonseokjeong
734,5434143,zorro14,"2020-08-27 13:50:52",0.587,1,zorro14
735,5365701,thomasdelattre,"2020-08-28 07:07:55",0.587,2,thomasdelattre
736,5415724,Ulysses,"2020-09-06 21:06:39",0.587,2,petruchio
737,5417297,"Juri Matualatupauw","2020-09-03 10:04:10",0.587,1,jurima
738,5345053,"Yu Suzuki","2020-09-04 17:17:19",0.587,1,szukiyu
739,5113618,Trigram,"2020-09-07 09:04:02",0.587,1,nxrprime
740,5463353,"Kota Noda","2020-09-09 20:55:13",0.587,2,kotanoda
741,5381430,"Osamu Yokoi","2020-09-10 06:40:59",0.587,2,osamuyokoi
742,5491336,"Anas Charafi","2020-09-15 08:37:55",0.587,3,anasuna
743,5118927,maronhunny,"2020-09-14 06:27:04",0.587,2,maronhunny
744,5330651,DarkSide,"2020-09-14 09:53:33",0.587,25,"del=6b50b09f539e593a,grohith327"
745,5484865,ddddsssaa,"2020-09-15 04:27:59",0.587,14,ddddsssaa
746,5358523,PGiN,"2020-09-06 09:12:49",0.587,1,lokisdrum
747,5349519,BZT,"2020-09-08 02:07:12",0.586,24,kirayu
748,5200331,"Sea cat","2020-09-09 03:36:12",0.586,18,katanasoulx
749,5221696,team007,"2020-09-15 17:47:57",0.586,10,team007
750,5349579,k.doi,"2020-08-14 08:39:19",0.586,7,nezuminezumi
751,5422439,"Abhijeet Konduskar","2020-09-15 00:51:35",0.586,6,abhijeetkonduskar
752,5222332,"Koen Dejonghe","2020-09-02 18:30:00",0.586,10,botkop
753,5148544,AgentAuers,"2020-07-30 07:47:29",0.586,13,agentauers
754,5416379,tant11,"2020-08-25 02:21:15",0.586,4,tant11
755,5400268,Nandanam,"2020-08-30 11:57:24",0.586,7,nandanam
756,5404904,nannan,"2020-09-15 23:22:01",0.586,5,test0182
757,5486281,QinYue,"2020-09-15 14:56:26",0.586,16,qwertq
758,5122727,Tanyapohn,"2020-08-04 17:26:02",0.586,3,moximo13
759,5129193,something4kag,"2020-09-15 22:40:39",0.586,42,something4kag
760,5196772,errorfixrepeat,"2020-09-15 21:45:41",0.586,34,errorfixrepeat
761,5462222,Monkey123,"2020-09-15 22:29:43",0.586,13,"arutaniimura,lss633"
762,5410271,FFYYTT,"2020-09-15 08:53:08",0.586,4,duonganhkiet
763,5403587,"Muhammad Riyaj Attari","2020-09-12 12:02:02",0.586,1,riyajm
764,5412086,MaChaogong,"2020-09-15 00:50:25",0.586,3,mcggood
765,5370257,"MyGod Oh","2020-09-15 14:55:27",0.586,9,mygodoh
766,5144718,"Andrey Zotov","2020-09-09 18:31:27",0.586,16,andreyzotov
767,5184953,Adriel,"2020-09-10 00:28:27",0.586,68,adriel
768,5293835,marshi,"2020-07-25 08:46:13",0.586,4,marshi
769,5242515,11245,"2020-09-03 00:16:48",0.585,2,k11245
770,5328642,Autumnn,"2020-09-08 01:20:19",0.585,45,autumnn
771,5216025,Raijin,"2020-08-18 14:30:22",0.585,8,raipachi0704
772,5208096,"Evert Ruythooren","2020-09-07 10:40:14",0.585,37,evertruyt
773,5115503,SP,"2020-08-03 01:03:27",0.585,23,teppeisudo
774,5410100,Pheonix,"2020-09-04 02:45:45",0.585,12,"abhinav97dutt,kalyanpichuka"
775,5130175,"Alexey Filimonov","2020-09-04 08:41:13",0.585,22,alexeyfil
776,5209423,solemn-leader,"2020-09-09 19:06:37",0.585,11,solemnleader
777,5118585,Leo0523,"2020-09-13 15:06:17",0.585,9,"hattan0523,kentaronakanishi"
778,5347784,"Steven Modad","2020-09-15 23:01:25",0.584,4,smodad
779,5268582,ITK8191,"2020-09-15 02:47:28",0.584,34,itsuki9180
780,5297348,maeglin,"2020-09-09 11:47:32",0.584,3,maeglin
781,5184407,"Georgy Buzikashvili","2020-06-29 19:54:21",0.584,2,georbuz
782,5176994,"Fedor Baart","2020-06-30 20:45:46",0.584,2,fedorbaart
783,5126868,Phoenix,"2020-06-30 23:40:30",0.584,1,ollish
784,5189505,"Makar Baderko","2020-07-02 08:15:16",0.584,1,makarbaderko
785,5200212,"David Alami","2020-07-03 05:54:02",0.584,1,davidalami
786,5171082,"Mehti Musayev","2020-07-03 11:53:09",0.584,1,musayev
787,5139994,MountainKing,"2020-07-13 17:10:39",0.584,3,mountainking
788,5152773,Balandin,"2020-09-04 08:46:23",0.584,2,balandinalexander
789,5192904,mfujiwara,"2020-07-14 03:07:34",0.584,1,redunpy
790,5320647,"Firat Gonen","2020-09-15 16:44:14",0.584,5,frtgnn
791,5181635,"Intan Dea","2020-08-31 02:02:55",0.584,9,intandea
792,5289996,Tensor,"2020-08-09 21:57:21",0.584,2,singletonai
793,5331947,ShohTsuri,"2020-08-19 06:32:49",0.584,2,shohtsuri2
794,5294921,"Chandrima D","2020-09-13 11:39:38",0.584,7,chandrimad31
795,5460593,"Oleksii Zhenchuk","2020-09-01 06:17:21",0.584,2,"georgorg,ozhenchuk"
796,5464456,"Kamal Chhirang","2020-09-02 15:54:30",0.584,1,kamalchhirang
797,5421930,"Vlad Samarov","2020-09-15 04:52:58",0.584,4,vladsamarov
798,5355987,"Nikolai Neustroev","2020-09-07 16:14:33",0.584,3,neustroev
799,5120096,Poo-tee-weet,"2020-08-26 18:25:39",0.584,58,bsmit1659
800,5419427,SHINO,"2020-09-15 23:15:50",0.584,36,shinoda18
801,5266424,"Shikha Agrawal","2020-09-04 16:58:11",0.584,11,shikha130vv
802,5212414,oalenkin,"2020-08-12 08:06:21",0.584,3,alenkinoleg
803,5203453,"Alex LiChen","2020-07-15 22:04:56",0.584,7,lichena
804,5326539,Had,"2020-09-12 21:34:35",0.584,2,hadaev
805,5135001,Mickey,"2020-08-10 03:33:40",0.584,1,symyksr
806,5123679,Icarus,"2020-07-10 13:53:34",0.584,9,"anasvaf,left13,potamitis,shifaspv"
807,5419829,"Peter KK","2020-09-15 13:05:27",0.584,28,peterty
808,5224040,steaphan,"2020-09-14 04:17:56",0.584,32,steaphan
809,5233865,"yechiel amsalem","2020-07-09 04:53:09",0.584,1,yamsalm
810,5405744,LGH,"2020-08-21 04:44:07",0.584,2,gwanghan
811,5206498,🐦鳥の癒し,"2020-08-22 13:00:18",0.584,31,yamsam
812,5354481,fffrrt,"2020-09-13 17:56:33",0.584,49,fffrrt
813,5119131,"Andrey Ostapets","2020-06-23 00:00:51",0.583,8,morandi
814,5120651,"Alex Shonenkov","2020-08-09 07:28:19",0.583,17,shonenkov
815,5145960,mune,"2020-07-08 15:15:47",0.583,7,ratsimihah
816,5393515,cuicube,"2020-09-13 06:33:05",0.583,28,cuicube
817,5365004,"Gbètondji Dovonon","2020-09-05 07:59:38",0.583,13,jean72human
818,5150037,fuchami,"2020-06-23 07:15:43",0.583,1,fuchami
819,5122251,"Varun Mulchandani","2020-07-04 14:48:35",0.583,2,varunmulchandani
820,5118320,vanAmsen,"2020-06-27 18:03:32",0.583,4,vanamsen
821,5154788,Sharan,"2020-06-23 16:27:39",0.583,1,sharan11
822,5137533,"Sergiu Popa","2020-06-29 20:26:16",0.583,4,sergiumpopa
823,5144031,"Gabriel Preda","2020-06-23 19:51:17",0.583,2,gpreda
824,5156609,"Rohit Phadke","2020-06-24 09:26:26",0.583,3,rohitphadke
825,5157745,"Victor Kukanov","2020-06-24 03:44:42",0.583,1,granilace
826,5130930,Chohori,"2020-06-24 07:48:21",0.583,1,pgloss21
827,5114775,gejinchen,"2020-06-24 16:01:29",0.583,1,gejinchen
828,5161296,"Tang Tun Yu","2020-06-25 02:37:35",0.583,2,tangtunyu
829,5150356,MaksimKalutsky,"2020-06-26 08:22:01",0.583,1,sergeykalutsky
830,5122380,user,"2020-07-11 23:50:16",0.583,9,user123454321
831,5158634,Seawolf,"2020-06-27 08:53:29",0.583,1,xiwuhan
832,5152623,bunty,"2020-06-27 08:59:58",0.583,1,subbhashit
833,5175223,"Xinyuan Yang","2020-06-27 09:49:18",0.583,1,yxangy
834,5117574,"Pragyan Subedi","2020-06-27 09:50:57",0.583,2,pragyanbo
835,5175270,"Shubham Jain","2020-07-24 12:47:37",0.583,3,sjstarkiller
836,5177112,"Rajendra Sarpal","2020-06-27 19:37:20",0.583,1,sarpal465
837,5114552,"Alin Cijov","2020-06-27 19:39:02",0.583,3,alincijov
838,5146681,"[Deleted] 20e5817b-70e8-49f3-a9ac-eab208e3f011","2020-07-06 02:48:00",0.583,4,del=0f7809fa07b92883
839,5167698,"Minh Tâm","2020-06-28 09:29:33",0.583,1,minhtam
840,5151089,[Deleted],"2020-06-28 12:55:52",0.583,1,del=1d53d850f4ae81ca
841,5118888,"Sergey G","2020-09-02 12:47:21",0.583,5,sgladysh
842,5182907,SONG,"2020-06-29 07:38:04",0.583,1,songhou
843,5181945,liuzhangzhen,"2020-09-11 14:02:11",0.583,4,liuzhangzhen
844,5175742,Shait,"2020-08-24 05:50:16",0.583,6,shaitender
845,5145474,Chatot,"2020-06-30 16:20:52",0.583,1,ryamaguchi
846,5178647,"Aristide Pottier","2020-07-05 11:31:49",0.583,3,aristidepottier
847,5116480,SRK,"2020-07-01 05:21:32",0.583,1,sudalairajkumar
848,5114832,fersebas93,"2020-07-01 10:04:13",0.583,1,fersebas93
849,5192879,"Kazuki Shiraishi","2020-07-01 15:21:05",0.583,1,shirapon24
850,5197790,"Piyush Mishra","2020-07-01 18:36:30",0.583,1,piyushmishra1999
851,5199316,"Shashi Prakash Tripathi","2020-09-02 17:31:47",0.583,3,shishu1421
852,5198640,"Roshan Ram","2020-07-02 03:29:08",0.583,1,roshanr11
853,5200178,"Farid Hadiev","2020-07-02 07:20:12",0.583,1,faridhadiev
854,5200181,Abhinav95,"2020-07-02 07:43:44",0.583,1,abhinav95
855,5139237,"Buwong ape tuh man? buwong puyuh","2020-07-02 16:26:15",0.583,2,salmanhiro
856,5203193,"Julie Arnaud","2020-07-02 19:05:32",0.583,1,juliearnaud
857,5191050,"el amraoui Sohayb","2020-07-03 14:33:52",0.583,1,amr009
858,5209070,ynhuhu,"2020-07-04 02:59:42",0.583,1,ynhuhu
859,5139600,"Alger, Yang","2020-07-05 07:58:32",0.583,1,algeryang
860,5121884,"Li Kang","2020-07-26 00:33:28",0.583,2,calmly
861,5183065,"[Deleted] f85c9cea-8d32-47ce-8de5-18fc6414d0d5","2020-07-05 15:07:38",0.583,1,del=4af70e59bd1c31d5
862,5193580,yuki,"2020-07-05 15:57:53",0.583,1,yururoi
863,5218047,W0mbats,"2020-08-07 10:42:33",0.583,4,"cristinagrs,santipdp"
864,5191357,Calm_Ryan,"2020-08-21 15:46:36",0.583,2,calm0911rusty
865,5145551,"Ivan Furs","2020-09-15 23:02:16",0.583,42,zvukztyshyny
866,5225387,soramame0311,"2020-07-07 10:32:44",0.583,1,ano12pmo
867,5228386,emilyLearning,"2020-07-07 21:35:32",0.583,1,emilylearning
868,5241188,"One flew over the 🐦's nest","2020-09-04 07:07:56",0.583,9,"harivallabha,syborg"
869,5214069,"Sapphire Song","2020-07-09 04:05:25",0.583,1,christie
870,5139887,"Taebong Moon","2020-07-11 07:26:05",0.583,1,tbmoon
871,5224785,"Atsumu KIda","2020-07-11 13:52:54",0.583,1,atsumukida
872,5251560,arpcode,"2020-07-11 20:46:45",0.583,1,"arpcode,snide713"
873,5269709,"Luis Eduardo Celedón","2020-07-15 22:48:02",0.583,1,luiseduard0
874,5183701,HaradaAi,"2020-07-16 05:32:46",0.583,2,haradaai
875,5184354,"Subbu Vidyasekar","2020-08-29 04:07:47",0.583,7,subbuvolvosekar
876,5278188,wwptrdudu,"2020-08-07 03:10:36",0.583,15,wwptrdudu
877,5262589,"Sebrovskiy Konstantin","2020-07-18 09:43:19",0.583,1,sebrovater
878,5254080,4san,"2020-07-18 18:22:23",0.583,1,soreiru
879,5287202,naro,"2020-08-28 06:49:18",0.583,13,"divyanshushukla1243,pranjalg2308,sudhanshudubey"
880,5146382,Goro,"2020-07-24 23:53:24",0.583,2,gorosakamoto
881,5304947,Aris,"2020-07-24 10:12:02",0.583,2,aristidesz
882,5312750,arjun1454,"2020-07-25 06:51:53",0.583,1,arjun1454
883,5312794,"Ramesh Singh11","2020-07-25 07:10:42",0.583,2,rameshsingh11
884,5312900,"Krishna Sundaria","2020-07-25 07:41:51",0.583,1,krishnasundaria
885,5313335,"krishna Sundaria1234","2020-07-25 10:07:09",0.583,1,krishnasundaria1234
886,5313360,"KRISHAN KUMAR SUNDARIA","2020-07-25 10:14:24",0.583,1,krishankumarsundaria
887,5285261,Qiu,"2020-09-08 01:25:18",0.583,65,qiuosier
888,5241981,"Omer K","2020-07-25 20:27:00",0.583,4,omerkoren
889,5287371,"Egor Dmitriev","2020-07-26 10:11:45",0.583,1,dmitrievegor94
890,5312135,"cheep chirp 🐦","2020-07-26 18:39:59",0.583,1,wordsforthewise
891,5323891,"Arjun arjan","2020-07-28 04:10:23",0.583,1,arjunarjan
892,5323907,shimla,"2020-07-28 04:20:04",0.583,1,shimla
893,5323955,"nedi sha","2020-07-28 04:37:16",0.583,1,nedisha
894,5323988,"jitu ji","2020-07-28 04:54:45",0.583,1,jituji
895,5324576,"maee aste","2020-07-28 07:25:15",0.583,1,maeeaste
896,5324610,hasan234,"2020-07-28 07:30:26",0.583,2,hasan234
897,5324639,"yash si","2020-07-28 07:36:28",0.583,1,yashsi
898,5324660,"querhr sdjeue","2020-07-28 07:41:39",0.583,1,querhrsdjeue
899,5324738,"arjun s sirangi","2020-07-28 08:00:58",0.583,1,arjunssirangi
900,5324753,"ashish k22","2020-07-28 08:05:25",0.583,2,ashishk22
901,5324764,"train adee","2020-07-28 08:09:50",0.583,2,trainadee
902,5324790,"paop sie","2020-07-28 08:14:14",0.583,2,paopsie
903,5324809,"las aurb","2020-07-28 08:18:40",0.583,2,lasaurb
904,5320940,ken_1kag,"2020-07-28 11:01:34",0.583,3,ken1kag
905,5325317,"atif aslam","2020-07-28 10:38:44",0.583,2,atifaslam
906,5325833,"Komal agarwal124","2020-07-28 12:58:00",0.583,1,komalagarwal124
907,5325865,"ksgd jaiou","2020-07-28 13:04:08",0.583,1,ksgdjaiou
908,5325889,"ashish sharma3333","2020-07-28 13:11:48",0.583,2,ashishsharma3333
909,5326002,Newuzqee,"2020-07-28 13:36:33",0.583,1,newuzqee
910,5326340,"Horacia Charle","2020-07-28 14:56:50",0.583,1,horaciacharle
911,5326396,"Gaeoru Lanei","2020-07-28 15:05:39",0.583,1,gaeorulanei
912,5326417,"Augur Snachw","2020-07-28 15:11:51",0.583,1,augursnachw
913,5326438,"Priyanshu gulta","2020-07-28 15:17:06",0.583,1,priyanshugulta
914,5326633,"Naksh Mehra","2020-07-28 16:20:02",0.583,1,nakshmehra
915,5326656,"Harsh Lehra","2020-07-28 16:27:00",0.583,1,harshlehra
916,5326693,"Manish Maha","2020-07-28 16:36:10",0.583,1,manishmaha
917,5326743,"Abir Mehta1ee","2020-07-28 16:57:25",0.583,1,abirmehta1ee
918,5326901,"Mohit kaneria","2020-07-28 17:52:29",0.583,1,mohitkaneria
919,5326927,"Sachin Sharman","2020-07-28 17:59:37",0.583,1,sachinsharman
920,5326940,"Krishna sharmann","2020-07-28 18:04:38",0.583,1,krishnasharmann
921,5326959,"Jay patell","2020-07-28 18:09:58",0.583,2,jaypatell
922,5326998,"Janju Sing","2020-07-28 18:21:33",0.583,2,janjusing
923,5327015,"Shah Mitt","2020-07-28 18:26:28",0.583,2,shahmitt
924,5327025,"Kaurav Pith","2020-07-28 18:31:54",0.583,2,kauravpith
925,5327039,"Aditya Mitt","2020-07-28 18:37:11",0.583,1,adityamitt
926,5322159,"Elise Kronbichler","2020-07-28 20:29:25",0.583,1,elisekronbichler
927,5301920,"Tim von Känel","2020-07-29 15:07:15",0.583,2,dunky11
928,5211556,"V.Prasanna Kumar","2020-07-30 16:44:14",0.583,3,vpkprasanna
929,5155862,akcha,"2020-07-31 03:51:48",0.583,1,akchkey
930,5164546,Buna,"2020-07-31 05:49:04",0.583,2,prathadongre
931,5339407,kepj,"2020-08-09 16:06:58",0.583,3,hjyoon
932,5229398,"Kliment Mamykin","2020-08-02 18:09:36",0.583,1,kmamyk
933,5348321,takerusQ,"2020-08-03 03:47:09",0.583,1,takerusq
934,5311124,Arpit,"2020-08-03 12:03:32",0.583,1,arpitrf
935,5325452,"R Shimazaki","2020-08-26 14:58:10",0.583,3,tohson
936,5355198,Byan,"2020-08-05 07:33:44",0.583,1,byannn
937,5339270,Oaix,"2020-08-06 03:18:23",0.583,1,xiaoxiaoxiao99
938,5361540,"Changmin Choi","2020-08-10 03:24:13",0.583,3,dreamwaks
939,5352164,FanQAQ,"2020-08-10 09:18:35",0.583,2,fanqaq
940,5251869,"Tomohiro Yazaki","2020-09-15 13:42:58",0.583,14,tomohiroyazaki
941,5396768,Gin04kg,"2020-08-17 03:23:53",0.583,1,itoeiji
942,5137498,"Jhonny Escalona","2020-09-01 15:28:11",0.583,4,jhony1
943,5411061,CleverShovel,"2020-08-19 18:18:52",0.583,1,clevershovel
944,5403663,kawaguc,"2020-08-21 03:14:33",0.583,1,kawaguc
945,5348576,"[Deleted] 1f44cb23-6301-43c1-af38-84e63211dbac","2020-08-21 09:12:37",0.583,1,del=3587d63ef25f1c4e
946,5422264,Nissy_v2,"2020-08-23 11:14:23",0.583,1,yutonishimura
947,5123263,[Deleted],"2020-09-01 17:52:33",0.583,2,del=237f4c319c2c071a
948,5425485,"Anurag #3","2020-08-24 03:34:20",0.583,2,anuraglahon
949,5430002,LiquidAmmonia,"2020-09-13 08:18:48",0.583,3,liquidammonia
950,5163656,Sachin_Prabhu,"2020-08-26 07:09:04",0.583,2,sachinprabhu007
951,5439653,"hatena hatena","2020-08-27 02:55:38",0.583,1,hatenahatena
952,5439495,"zhaobin zhang","2020-08-29 06:35:52",0.583,2,zhaobinzhang
953,5422695,"Bird Bard","2020-08-30 09:19:03",0.583,1,realhao
954,5343862,beta00,"2020-08-31 20:43:21",0.583,1,vikrantdogra
955,5459146,HobbesThePolarBear,"2020-09-04 09:09:19",0.583,1,xaviergoby
956,5415577,"Sharjeel Khalid ","2020-09-05 16:11:23",0.583,1,sharjeelkhalid
957,5394990,haruto,"2020-09-06 02:56:19",0.583,1,suichongmingshi
958,5468957,MCDgkd,"2020-09-07 18:44:42",0.583,2,"alrightmrli,howardguan,louislu9"
959,5474079,"Ananmay Suri","2020-09-09 14:21:27",0.583,3,"ananmays,ananmaysuri,dijorajsenroy,saianshr"
960,5153891,RSingh,"2020-09-08 19:21:00",0.583,1,ransingh
961,5145152,"Dmitrii Shustrov","2020-09-09 09:08:08",0.583,2,shustrovdm
962,5162354,Heroseo,"2020-09-09 11:03:59",0.583,5,piantic
963,5142208,"Aditya Bansal","2020-09-09 21:26:02",0.583,1,ferlockx
964,5370270,TAKUMANOZAWA,"2020-09-10 11:25:56",0.583,2,takumanozawa
965,5493412,Vinners,"2020-09-15 23:45:47",0.583,4,"alicegaz,vladvin"
966,5121519,"Naruhiko Nakanishi","2020-09-15 01:11:45",0.583,11,grapestone5321
967,5480808,"Yuki Iimori","2020-09-13 11:17:13",0.583,1,yukiiimori
968,5348561,hrokamo,"2020-09-15 06:42:24",0.583,4,hrokamo
969,5196135,Tomotaka,"2020-09-15 05:04:59",0.583,5,tomo17
970,5432750,Outliers,"2020-09-15 07:33:15",0.583,3,"hrsupriya,samyukthahr"
971,5309601,Aksell,"2020-08-24 08:03:00",0.583,18,aksell7
972,5118560,nel215,"2020-08-02 03:52:43",0.583,1,nel215
973,5218426,"Salim Shaikh","2020-07-13 19:17:19",0.583,2,salimshaikh
974,5326995,skd,"2020-08-11 08:38:46",0.583,6,alekseykuleshov
975,5374952,Ozanize,"2020-09-13 15:34:01",0.583,8,ozanize
976,5144429,hklee,"2020-07-13 02:58:14",0.583,10,zeemeen
977,5279802,ar1est,"2020-09-14 15:51:45",0.583,12,ar1est
978,5416857,tant22,"2020-08-22 01:32:26",0.583,4,tant22
979,5378757,"Javed Ahemad","2020-08-20 14:36:45",0.583,1,jvdahemad
980,5121729,wangyuxin,"2020-08-24 07:06:33",0.583,1,alenwang
981,5144582,"Josh Armor","2020-06-22 01:26:25",0.582,3,dukerocks01
982,5115550,uratatsu,"2020-06-30 07:12:37",0.582,7,d1348k
983,5113755,[Deleted],"2020-06-22 03:25:17",0.582,3,del=9ee16c0acf38f6d3
984,5144098,hayate12495,"2020-06-22 05:36:27",0.582,2,hayate12495
985,5148404,startalks,"2020-06-22 09:20:44",0.582,1,startalks
986,5122494,"Pulkit Mehta","2020-06-22 11:42:43",0.582,1,pulkitmehtawork1985
987,5133063,SHIELD,"2020-06-22 15:17:00",0.582,2,gc1023
988,5113564,akakarii,"2020-06-23 17:07:23",0.582,1,akakarii
989,5121328,"Artem Solomin","2020-07-08 08:33:26",0.582,2,artemsolomin
990,5121461,copypaste,"2020-07-07 01:14:20",0.582,8,copypaste0122
991,5118746,"[Deleted] cd78c349-a591-4d6c-93b4-03a074a7bfb9","2020-09-14 15:50:21",0.582,2,del=c161c1ef379b7b1b
992,5219043,"Neil MacAloney","2020-09-09 03:01:35",0.582,36,neilmacaloney
993,5127497,Tanrei(nama),"2020-07-21 03:34:31",0.582,11,tanreinama
994,5444846,ML_AI_learning,"2020-09-15 13:01:48",0.582,11,mlailearning
995,5114598,Ilia,"2020-09-15 17:25:45",0.582,23,ilialar
